id,year,locationName,latitude_eq,longitude_eq,damageAmountOrder,publish,country,regionCode_eq,intensity,deathsAmountOrder,tsunamiEventId,deathsAmountOrderTotal,eqDepth,deaths,housesDestroyedAmountOrder,deathsTotal,damageAmountOrderTotal,housesDestroyedAmountOrderTotal,month,day,volcanoEventId,housesDamagedAmountOrder,injuries,injuriesAmountOrder,injuriesTotal,injuriesAmountOrderTotal,hour,housesDamagedAmountOrderTotal,minute,housesDestroyed,housesDamaged,housesDestroyedTotal,housesDamagedTotal,area,second,damageMillionsDollars,missing,missingAmountOrder,missingTotal,missingAmountOrderTotal,damageMillionsDollarsTotal,magnitude_Mw,MagnitudeSource,earthquakeEventId,oceanicTsunami,maxWaterHeight,regionCode_ts,latitude_ts,longitude_ts,same_region
9774,2010,NEW ZEALAND:  SOUTH ISLAND:  CANTERBURY,-43.598,172.69,1.0,True,NEW ZEALAND,170,7.0,,,,6.0,,,,1.0,,9.0,7.0,,,,,,,19.0,,49.0,,,,,,57.4,,,,,,,5.28,Mb→Mw,,0,,,,,False
9775,2010,BANGLADESH:  NARAYANGANJ,23.407,90.648,1.0,True,BANGLADESH,60,5.0,,,,10.0,,,,1.0,,9.0,10.0,,,,,,,17.0,,24.0,,,,,,16.6,,,,,,,5.11,Mb→Mw,,0,,,,,False
9776,2011,CHILE:  OFF COAST CENTRAL,-36.474,-73.125,,True,CHILE,160,,,5406.0,,28.0,,,,,,2.0,11.0,,,,,,,20.0,,5.0,,,,,,30.7,,,,,,,6.8,Mw,9776.0,1,0.15,89.0,-36.474,-73.125,False
9777,2010,"PAKISTAN:  KHANPUR, HARIPUR",33.869,72.887,2.0,True,PAKISTAN,60,,1.0,,1.0,33.0,1.0,,1.0,1.0,,10.0,10.0,,1.0,15.0,1.0,15.0,1.0,21.0,2.0,44.0,,100.0,,100.0,,25.9,,,,,,,5.45,Mb→Mw,,0,,,,,False
9779,2011,"NEW ZEALAND:  CHRISTCHURCH, LYTTELTON",-43.583,172.68,4.0,True,NEW ZEALAND,170,,3.0,5407.0,3.0,6.0,185.0,4.0,185.0,4.0,4.0,2.0,21.0,,,1500.0,4.0,1500.0,4.0,23.0,,51.0,100000.0,,100000.0,,,42.3,15000.0,,,,,15000.0,6.1,Mw,9779.0,1,3.5,81.0,-43.583,172.68,False
9782,1956,CHILE,-19.0,-70.0,1.0,True,CHILE,160,5.0,1.0,1854.0,1.0,55.0,,,,1.0,,1.0,8.0,,,,,,,20.0,,54.0,,,,,,13.0,,,,,,,6.827,Ms→Mw,9782.0,1,,89.0,-19.0,-70.0,False
9797,2011,JAPAN:  HONSHU:  E COAST,38.435,142.842,,True,JAPAN,30,,,5412.0,,32.0,,,,,,3.0,9.0,,,,,,,2.0,,45.0,,,,,,20.0,,,,,,,7.3,Mw,9797.0,1,0.6,85.0,38.435,142.842,False
9799,2011,JAPAN:  HONSHU,38.297,142.373,4.0,True,JAPAN,30,,4.0,5413.0,4.0,29.0,1475.0,4.0,18428.0,4.0,4.0,3.0,11.0,,4.0,6157.0,4.0,6167.0,4.0,5.0,4.0,46.0,2473.0,5618.0,123661.0,280920.0,,24.1,4401.709,,,,,220136.6,9.1,Mw,9799.0,1,39.26,85.0,38.297,142.373,False
9801,2011,MYANMAR: TACHILEK; THAILAND,20.687,99.822,2.0,True,MYANMAR (BURMA),60,6.0,3.0,,3.0,8.0,104.0,,104.0,2.0,,3.0,24.0,,4.0,123.0,3.0,123.0,3.0,13.0,4.0,55.0,,10104.0,,10104.0,,12.0,3.6,,,,,3.6,6.8,Mw,,0,,,,,False
9803,2010,IRAN:  DORUD-RAZAN,33.37,48.94,1.0,True,IRAN,140,,,,,5.0,,,,1.0,,11.0,6.0,,2.0,104.0,3.0,104.0,2.0,3.0,2.0,52.0,,,,,,20.0,,,,,,,5.195,Mb→Mw,,0,,,,,False
9804,2011,JAPAN: NEAR E COAST HONSHU,38.276,141.588,1.0,True,JAPAN,30,,1.0,5429.0,1.0,42.0,3.0,,3.0,1.0,,4.0,7.0,,,132.0,3.0,132.0,3.0,14.0,,32.0,,,,,,43.2,,,,,,,7.1,Mw,9804.0,1,0.08,85.0,38.276,141.588,False
9805,2011,JAPAN:  NEAR E COAST HONSHU,36.281,141.111,,True,JAPAN,30,,,,,43.0,,,,,,3.0,11.0,,,,,,,6.0,,15.0,,,,,,40.2,,,,,,,7.9,Mw,,0,,,,,False
9806,2011,JAPAN:  OFF EAST COAST HONSHU,38.058,144.59,,True,JAPAN,30,,,,,19.0,,,,,,3.0,11.0,,,,,,,6.0,,25.0,,,,,,50.3,,,,,,,7.6,Mw,,0,,,,,False
9811,2011,VANUATU ISLANDS,-19.157,168.311,,True,VANUATU,170,,,5419.0,,24.0,,,,,,1.0,9.0,,,,,,,10.0,,3.0,,,,,,44.2,,,,,,,6.5,Mw,9811.0,1,0.03,82.0,-19.157,168.311,False
9812,1965,"JAPAN:  AICHI, SHIZOUKA PREFECTURES",34.9,138.0,1.0,True,JAPAN,30,,1.0,5505.0,1.0,36.0,1.0,,1.0,1.0,,4.0,19.0,,,4.0,1.0,4.0,1.0,23.0,,41.0,,,,,,58.8,,,,,,,6.09,Ms→Mw,9812.0,1,0.1,85.0,34.9,139.0,False
9818,1992,JAPAN:  HONSHU:  S,32.536,141.641,,True,JAPAN,30,,,5427.0,,16.0,,,,,,8.0,11.0,,,,,,,15.0,,14.0,,,,,,55.1,,,,,,,6.291,Ms→Mw,9818.0,1,,85.0,32.536,141.641,False
9819,1994,TAIWAN,23.959,122.448,,True,TAIWAN,30,4.0,,5428.0,,16.0,,,,,,5.0,24.0,,,,,,,4.0,,0.0,,,,,,42.1,,,,,,,6.5,Mw,9819.0,1,0.02,84.0,23.959,122.448,False
9821,2011,SPAIN:  LORCA,37.699,-1.672,4.0,True,SPAIN,130,,1.0,,1.0,1.0,10.0,1.0,10.0,4.0,1.0,5.0,11.0,,1.0,324.0,3.0,324.0,3.0,16.0,,47.0,,,,,,25.7,260.2,,,,,260.2,5.1,Mw,,0,,,,,False
9822,2011,NEW ZEALAND: KERMADEC ISLANDS,-29.539,-176.34,,True,KERMADEC ISLANDS (NEW ZEALAND),170,,,5430.0,,17.0,,,,,,7.0,6.0,,,,,,,19.0,,3.0,,,,,,18.2,,,,,,,7.6,Mw,9822.0,1,1.2,81.0,-29.539,-176.34,False
9823,2011,JAPAN:  HONSHU:  E COAST,38.034,143.264,,True,JAPAN,30,,,5431.0,,23.0,,,,,,7.0,10.0,,,,,,,0.0,,57.0,,,,,,10.8,,,,,,,7.0,Mw,9823.0,1,0.09,85.0,38.034,143.264,False
9824,2011,ALASKA: ALEUTIAN ISLANDS: FOX ISLANDS,52.05,-171.836,,True,USA,150,,,5432.0,,52.0,,,,,,6.0,24.0,,,,,,,3.0,,9.0,,,,,AK,39.4,,,,,,,7.3,Mw,9824.0,1,0.1,87.0,52.05,-171.836,False
9825,2010,PAKISTAN:  QUETTA,30.178,67.117,1.0,True,PAKISTAN,60,,,,,27.0,,,,1.0,,11.0,12.0,,2.0,12.0,1.0,12.0,1.0,9.0,2.0,37.0,,,,,,19.9,,,,,,,5.025,Mb→Mw,,0,,,,,False
9826,2010,OKLAHOMA:  LUTHER,35.827,-96.772,1.0,True,USA,150,,,,,5.0,,,,1.0,,12.0,19.0,,1.0,,,,,5.0,1.0,5.0,,,,,OK,30.0,,,,,,,4.5489999999999995,Ms→Mw,,0,,,,,False
9827,2010,"ETHIOPIA:  JIMA,  HOSA'INA, SHENK'OLA, WENJELA",7.521,37.839,2.0,True,ETHIOPIA,10,,,,,10.0,,,,2.0,,12.0,16.0,,3.0,,3.0,,3.0,12.0,3.0,14.0,,,,,,24.5,,,,,,,5.365,Mb→Mw,,0,,,,,False
9828,2010,NEW ZEALAND:  CHRISTCHURCH,-43.55,172.647,1.0,True,NEW ZEALAND,170,,,,,5.0,,,,1.0,,12.0,25.0,,1.0,,,,,21.0,1.0,30.0,,20.0,,20.0,,15.7,,,,,,,4.8549999999999995,Mb→Mw,,0,,,,,False
9829,2011,"UZBEKISTAN:  FARGONA, VIOLYATI",40.081,71.41,1.0,True,UZBEKISTAN,40,,1.0,,1.0,20.0,14.0,2.0,14.0,1.0,2.0,7.0,19.0,,,86.0,2.0,86.0,2.0,19.0,,35.0,,,,,,43.4,,,,,,,6.1,Mw,,0,,,,,False
9830,2011,CHINA:  YUNNAN PROVINCE:  PINGYUAN,24.693,97.943,2.0,True,CHINA,30,,,,,31.0,,,,2.0,,2.0,1.0,,3.0,1.0,1.0,1.0,1.0,7.0,3.0,11.0,,700.0,,700.0,,26.0,,,,,,,5.11,Mb→Mw,,0,,,,,False
9831,2011,MYANMAR (BURMA):  MONYWA,24.618,94.68,1.0,True,MYANMAR (BURMA),60,,1.0,,1.0,85.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,,,,,,,13.0,,53.0,,,,,,46.2,,,,,,,6.3,Mw,,0,,,,,False
9832,2011,COLORADO:  PAONIA,38.947,-107.497,1.0,True,USA,150,,,,,1.0,,,,1.0,,2.0,17.0,,,,,,,22.0,,47.0,,,,,CO,21.5,,,,,,,3.665,ML,,0,,,,,False
9833,2011,TURKEY:  SIMAV,39.12,29.04,1.0,True,TURKEY,140,,1.0,,1.0,7.0,2.0,,2.0,1.0,,5.0,19.0,,2.0,125.0,3.0,125.0,3.0,21.0,2.0,12.0,,,,,,51.0,,,,,,,4.685,Mb→Mw,,0,,,,,False
9834,2008,CHINA:  YUNNAN PROVINCE:  SIMAO,23.97,97.569,2.0,True,CHINA,30,,,,,35.0,,1.0,,2.0,1.0,12.0,25.0,,4.0,19.0,1.0,19.0,1.0,20.0,4.0,20.0,30.0,5400.0,30.0,5400.0,,51.5,,,,,,,4.8,Mw,,0,,,,,False
9835,2011,PHILIPPINES:  MINDANAO,9.457,125.935,1.0,True,PHILIPPINES,170,,,,,50.0,,,,1.0,,3.0,3.0,,2.0,,,,,15.0,2.0,12.0,,,,,,1.4,,,,,,,5.5,Mw,,0,,,,,False
9836,2011,CHINA:  YUNNAN PROVINCE:  PINGYUAN,24.719,97.969,3.0,True,CHINA,30,,1.0,,1.0,26.0,25.0,4.0,25.0,3.0,4.0,3.0,10.0,,,250.0,3.0,250.0,3.0,4.0,4.0,58.0,1039.0,12528.0,1039.0,12528.0,,16.0,,,,,,,5.5,Mw,,0,,,,,False
9837,2011,VANUATU ISLANDS,-18.311,168.218,,True,VANUATU,170,,,5436.0,,28.0,,,,,,8.0,20.0,,,,,,,18.0,,19.0,,,,,,23.5,,,,,,,7.0,Mw,9837.0,1,0.15,82.0,-18.311,168.218,False
9838,2011,VANUATU ISLANDS,-18.365,168.143,,True,VANUATU,170,,,5437.0,,32.0,,,,,,8.0,20.0,,,,,,,16.0,,55.0,,,,,,2.8,,,,,,,7.1,Mw,9838.0,1,0.19,82.0,-18.365,168.143,False
9839,2011,ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS,52.171,-171.708,,True,USA,150,,,5438.0,,32.0,,,,,,9.0,2.0,,,,,,,10.0,,55.0,,,,,AK,53.5,,,,,,,6.8,Mw,9839.0,1,0.06,87.0,52.171,-171.708,False
9840,2011,INDONESIA:  SUMATRA,2.965,97.893,1.0,True,INDONESIA,60,,1.0,,1.0,91.0,10.0,,10.0,1.0,,9.0,5.0,,2.0,,,,,17.0,2.0,55.0,,,,,,11.2,,,,,,,6.7,Mw,,0,,,,,False
9841,2011,JAPAN:  HONSHU,37.001,140.401,1.0,True,JAPAN,30,,1.0,,1.0,11.0,7.0,1.0,7.0,1.0,1.0,4.0,11.0,,,,,,,8.0,,16.0,3.0,,3.0,,,12.7,,,,,,,6.6,Mw,,0,,,,,False
9842,2011,INDIA: SIKKIM;  NEPAL;  CHINA;  BHUTAN,27.73,88.155,4.0,True,INDIA,60,,3.0,,3.0,50.0,127.0,4.0,127.0,4.0,4.0,9.0,18.0,,4.0,441.0,3.0,441.0,3.0,12.0,4.0,40.0,,40000.0,,40000.0,,51.8,2100.0,,,,,2100.0,6.9,Mw,,0,,,,,False
9843,2011,GUATEMALA:  CUILAPA SANTA ROSA,14.186,-90.238,1.0,True,GUATEMALA,100,,1.0,,1.0,9.0,1.0,,1.0,1.0,,9.0,19.0,,,,,,,18.0,,33.0,,,,,,55.8,,,,,,,5.6,Mw,,0,,,,,False
9844,1938,JAPAN:  NEAR E COAST HONSHU,37.0,141.7,,True,JAPAN,30,,,1719.0,,0.0,,,,,,11.0,6.0,,,,,,,21.0,,38.0,,,,,,47.0,,,,,,,6.827,Ms→Mw,9844.0,1,1.25,85.0,37.0,141.7,False
9845,2011,"TURKEY:  ERCIS, VAN",38.722,43.513,4.0,True,TURKEY,140,,3.0,,3.0,16.0,604.0,4.0,604.0,4.0,4.0,10.0,23.0,,4.0,2608.0,4.0,2608.0,4.0,10.0,4.0,41.0,5739.0,4882.0,5739.0,4882.0,,22.9,1500.0,,,,,1500.0,7.1,Mw,,0,,,,,False
9846,2011,KERMADEC ISLANDS,-28.993,-176.238,,True,KERMADEC ISLANDS (NEW ZEALAND),170,,,5439.0,,33.0,,,,,,10.0,21.0,,,,,,,17.0,,57.0,,,,,,16.1,,,,,,,7.4,Mw,9846.0,1,0.14,81.0,-28.993,-176.238,False
9847,2011,CHINA:  SICHUAN PROVINCE:  LUHUO,31.373,100.757,1.0,True,CHINA,30,,,,,43.0,,,,1.0,1.0,4.0,10.0,,1.0,,,,,9.0,,2.0,,,,,,47.3,,,,,,,5.365,Mb→Mw,,0,,,,,False
9848,2011,"NEPAL-INDIA:  UTTARAKHAND, UTTAR PRADESH",29.698,80.754,1.0,True,NEPAL,60,,,,,26.0,,,,1.0,,4.0,4.0,,,,,,,11.0,,31.0,,,,,,43.0,,,,,,,5.4,Mw,,0,,,,,False
9849,2011,CHINA:  XINJIANG PROVINCE,43.648,82.437,3.0,True,CHINA,40,,,,,28.0,,4.0,,3.0,2.0,11.0,1.0,,3.0,,,,,0.0,3.0,21.0,2453.0,,2453.0,,,28.0,10.5,,,,,10.5,5.6,Mw,,0,,,,,False
9850,2011,OKLAHOMA:  SPARKS,35.532,-96.765,2.0,True,USA,150,8.0,,,,5.0,,1.0,,2.0,1.0,11.0,6.0,,3.0,2.0,1.0,2.0,1.0,3.0,3.0,53.0,14.0,,14.0,,OK,10.0,,,,,,,5.7,Mw,,0,,,,,False
9851,2011,PHILIPPINES:  MINDANAO:  BUKIDNON PROVINCE,7.904,125.185,1.0,True,PHILIPPINES,170,,,,,46.0,,,,1.0,,11.0,7.0,,1.0,31.0,1.0,31.0,1.0,9.0,1.0,43.0,,23.0,,23.0,,15.9,,,,,,,5.0,Mw,,0,,,,,False
9852,2011,TURKEY:  VAN,38.429,43.229,1.0,True,TURKEY,140,,1.0,,1.0,5.0,40.0,1.0,40.0,1.0,1.0,11.0,9.0,,,,,,,19.0,,23.0,,,,,,33.2,,,,,,,5.7,Mw,,0,,,,,False
9853,2011,MEXICO:  GUERRERO,17.844,-99.963,2.0,True,MEXICO,150,,1.0,,1.0,54.0,2.0,,2.0,2.0,,12.0,11.0,,2.0,5.0,1.0,5.0,1.0,1.0,2.0,47.0,,70.0,,70.0,,25.9,,,,,,,6.4,Mw,,0,,,,,False
9854,2011,NEW ZEALAND:  COOK STRAIT,-41.364,174.315,1.0,True,NEW ZEALAND,170,,,,,56.0,,,,1.0,,12.0,3.0,,2.0,,,,,6.0,2.0,19.0,,,,,,10.4,,,,,,,5.535,Mb→Mw,,0,,,,,False
9855,2011,NEW ZEALAND:  SOUTH ISLAND:  CHRISTCHURCH,-43.49,172.8,1.0,True,NEW ZEALAND,170,,,,,10.0,,,,1.0,,12.0,23.0,,1.0,60.0,2.0,60.0,2.0,0.0,1.0,58.0,,,,,,38.3,,,,,,,5.8,Mw,,0,,,,,False
9856,2011,RUSSIA:  KYZYL,51.842,95.911,2.0,True,RUSSIA,40,,,,,15.0,,,,2.0,,12.0,27.0,,3.0,,,,,15.0,3.0,21.0,,,,,,56.8,,,,,,,6.7,Mw,,0,,,,,False
9857,2011,CHINA:  XINJIANG PROVINCE:  DABANCHENG,43.015,88.247,1.0,True,CHINA,40,,,,,21.0,,,,1.0,,6.0,8.0,,1.0,8.0,1.0,8.0,1.0,1.0,1.0,53.0,,50.0,,50.0,,26.0,,,,,,,5.535,Mb→Mw,,0,,,,,False
9858,2011,NEW ZEALAND:  SOUTH ISLAND:  CANTERBURY,-43.564,172.743,4.0,True,NEW ZEALAND,170,,1.0,,1.0,6.0,1.0,2.0,1.0,4.0,2.0,6.0,13.0,,,45.0,1.0,45.0,1.0,2.0,,20.0,100.0,,100.0,,,49.3,3000.0,,,,,3000.0,6.0,Mw,,0,,,,,False
9859,2011,CHINA:  YUNNAN PROVINCE:  BAOSHAN,25.075,98.721,2.0,True,CHINA,30,,,,,39.0,,,,2.0,,6.0,20.0,,,4.0,1.0,4.0,1.0,10.0,,16.0,,,,,,55.2,,,,,,,5.535,Mb→Mw,,0,,,,,False
9860,2011,CHINA:  QINGHAI PROVINCE,32.447,95.948,1.0,True,CHINA,40,,,,,29.0,,1.0,,1.0,1.0,6.0,26.0,,3.0,,,,,7.0,3.0,48.0,10.0,,10.0,,,16.7,,,,,,,5.535,Mb→Mw,,0,,,,,False
9861,2011,"VIRGINIA:  LOUISA COUNTY, MARYLAND, WASHINGTON D.C.",37.936,-77.933,4.0,True,USA,150,7.0,,,,6.0,,,,4.0,,8.0,23.0,,3.0,,,,,17.0,3.0,51.0,,600.0,,600.0,VA,4.5,200.0,,,,,200.0,5.8,Mw,,0,,,,,False
9862,2011,CHINA: YUNNAN PROVINCE: BAOSHAN,24.932,98.73,3.0,True,CHINA,30,,,,,40.0,,,,3.0,,8.0,9.0,,4.0,,,3.0,1.0,11.0,4.0,50.0,,22823.0,,22823.0,,22.2,,,,,,,5.28,Mb→Mw,,0,,,,,False
9863,2011,EL SALVADOR-GUATEMALA,13.297,-87.898,1.0,True,EL SALVADOR,100,,,,,43.0,,,,1.0,,11.0,24.0,,2.0,,,,,21.0,2.0,13.0,,80.0,,80.0,,15.6,,,,,,,5.365,Mb→Mw,,0,,,,,False
9864,2011,INDONESIA:   SULAWESI:  KENDARI,-4.586,122.771,2.0,True,INDONESIA,170,,,,,8.0,,2.0,,2.0,2.0,4.0,24.0,,,14.0,1.0,14.0,1.0,23.0,,7.0,,,,,,51.4,,,,,,,6.1,Mw,,0,,,,,False
9865,1985,ITALY:  SICILY,37.688,15.068,1.0,True,ITALY,130,,1.0,,1.0,10.0,1.0,,1.0,1.0,,12.0,25.0,,,14.0,1.0,14.0,1.0,2.0,,38.0,,,,,,56.5,,,,,,,4.685,Mb→Mw,,0,,,,,False
9866,2012,IRAN:  KHORASAN-E-RAZAVI,36.288,58.835,1.0,True,IRAN,140,,,,,8.0,,,,1.0,,1.0,19.0,,2.0,238.0,3.0,238.0,3.0,12.0,2.0,35.0,,,,,,51.3,,,,,,,5.3,Mw,,0,,,,,False
9867,2012,PERU:  ICA,-14.168,-75.635,1.0,True,PERU,160,,,,,43.0,,,,1.0,,1.0,30.0,,1.0,119.0,3.0,119.0,3.0,5.0,1.0,11.0,,,,,,0.9,,,,,,,6.4,Mw,,0,,,,,False
9868,1984,UNITED KINGDOM:  WALES,52.878,-4.198,1.0,True,UK,120,,,,,13.0,,,,1.0,,7.0,19.0,,,,1.0,,1.0,6.0,,56.0,,,,,,10.4,,,,,,,5.219,Ms→Mw,,0,,,,,False
9870,2012,PHILIPPINES:  NEGROS ORIENTAL PROVINCE,9.999,123.206,3.0,True,PHILIPPINES,170,8.0,2.0,5993.0,2.0,11.0,51.0,4.0,51.0,3.0,4.0,2.0,6.0,,,112.0,3.0,112.0,3.0,3.0,,49.0,15000.0,,15000.0,,,12.5,9.0,62.0,2.0,62.0,2.0,9.0,6.7,Mw,9870.0,1,5.0,84.0,9.999,123.206,False
9871,2012,VANUATU ISLANDS,-17.827,167.133,,True,VANUATU,170,,,5442.0,,23.0,,,,,,2.0,2.0,,,,,,,13.0,,34.0,,,,,,40.6,,,,,,,7.0,Mw,9871.0,1,0.08,82.0,-17.827,167.133,False
9872,2011,"CHINA:  XINJIANG PROVINCE:  SOUTHERN, KASHI",39.955,77.028,2.0,True,CHINA,40,,,,,10.0,,,,2.0,,8.0,11.0,,,21.0,1.0,21.0,1.0,10.0,,6.0,,,,,,29.3,,,,,,,5.7,Mw,,0,,,,,False
9873,2011,COLORADO:  SEGUNDO,37.063,-104.701,2.0,True,USA,150,7.0,,,,4.0,,,,2.0,,8.0,23.0,,,,,,,5.0,,46.0,,,,,CO,18.2,,,,,,,5.4,Mw,,0,,,,,False
9874,2011,INDIA:  DELHI,28.724,77.189,,True,INDIA,60,,,,,10.0,,,,1.0,,9.0,7.0,,,1.0,1.0,1.0,1.0,17.0,,58.0,,,,,,18.7,,,,,,,4.685,Mb→Mw,,0,,,,,False
9875,2011,INDIA:  GUJARAT,21.211,70.533,3.0,True,INDIA,60,,,,,10.0,,,,3.0,,10.0,20.0,,4.0,34.0,1.0,34.0,1.0,17.0,4.0,18.0,,3000.0,,3000.0,,34.1,,,,,,,5.28,Mb→Mw,,0,,,,,False
9876,2012,"MEXICO:  GUERRERO, OAXACA",16.493,-98.231,4.0,True,MEXICO,150,8.0,1.0,5447.0,1.0,20.0,2.0,3.0,2.0,4.0,3.0,3.0,20.0,,,13.0,1.0,13.0,1.0,18.0,,2.0,800.0,,800.0,,,47.4,600.0,,,,,600.0,7.4,Mw,9876.0,1,0.2,88.0,16.493,-98.231,False
9877,2012,PHILIPPINES:  SURIGAO,10.037,125.633,1.0,True,PHILIPPINES,170,,,,,18.0,,1.0,,1.0,1.0,3.0,16.0,,1.0,55.0,2.0,55.0,2.0,7.0,1.0,58.0,4.0,,4.0,,,2.5,,,,,,,5.8,Mw,,0,,,,,False
9878,2012,JAPAN:  HOKKAIDO,40.887,144.944,,True,JAPAN,30,,,5446.0,,12.0,,,,,,3.0,14.0,,,,,,,9.0,,8.0,,,,,,35.1,,,,,,,6.9,Mw,9878.0,1,0.2,85.0,40.887,144.944,False
9879,2012,INDONESIA:  N SUMATRA:  OFF WEST COAST,2.327,93.063,1.0,True,INDONESIA,60,,1.0,5449.0,1.0,20.0,10.0,,10.0,1.0,,4.0,11.0,,2.0,12.0,1.0,12.0,1.0,8.0,2.0,38.0,,,,,,36.7,,,,,,,8.6,Mw,9879.0,1,1.08,60.0,2.327,93.063,True
9880,2012,INDONESIA:  N SUMATRA:  OFF WEST COAST,0.802,92.463,,True,INDONESIA,60,,,5450.0,,25.0,,,,,,4.0,11.0,,,,,,,10.0,,43.0,,,,,,10.8,,,,,,,8.2,Mw,9880.0,1,,60.0,0.802,92.463,True
9884,2012,CHILE:  VALPARAISO,-32.625,-71.365,1.0,True,CHILE,160,,1.0,,1.0,29.0,2.0,,2.0,1.0,,4.0,17.0,,2.0,,,,,3.0,2.0,50.0,,,,,,15.6,,,,,,,6.7,Mw,,0,,,,,False
9885,2012,VANUATU ISLANDS,-18.972,168.741,,True,VANUATU,170,,,5451.0,,11.0,,,,,,4.0,14.0,,,,,,,22.0,,5.0,,,,,,26.4,,,,,,,6.3,Mw,9885.0,1,,82.0,-18.972,168.741,False
9886,2011,PERU:  SAN VICENTE DE CANETE,-14.438,-75.966,2.0,True,PERU,160,,1.0,,1.0,24.0,1.0,3.0,1.0,2.0,3.0,10.0,28.0,,,103.0,3.0,103.0,2.0,18.0,,54.0,134.0,,134.0,,,34.0,,,,,,,6.9,Mw,,0,,,,,False
9887,2011,INDIA:  SIKKIM,27.449,88.684,,True,INDIA,60,,1.0,,1.0,10.0,2.0,,2.0,,,10.0,29.0,,,,,,,0.0,,43.0,,,,,,55.1,,,,,,,4.005,ML,,0,,,,,False
9888,2011,ECUADOR:  POMASQUI,-0.13,-78.37,1.0,True,ECUADOR,160,,,,,3.0,,,,1.0,,10.0,29.0,,2.0,,,,,13.0,2.0,50.0,,,,,,49.0,,,,,,,4.43,Mb→Mw,,0,,,,,False
9889,2011,"OKLAHOMA:  SPARKS, PRAGUE",35.531,-96.788,1.0,True,USA,150,,,,,5.0,,,,1.0,,11.0,8.0,,2.0,,,,,2.0,2.0,46.0,,,,,OK,57.0,,,,,,,5.0,Mw,,0,,,,,False
9890,2011,INDIA:  ASSAM,24.96,95.232,1.0,True,MYANMAR (BURMA),60,4.0,,,,107.0,,,,1.0,,11.0,21.0,,,,,,,3.0,,15.0,,,,,,41.0,,,,,,,5.7,Mw,,0,,,,,False
9891,2011,"CHINA:  XINJIANG PROVINCE:  SOUTHERN, KASHI",38.31,76.888,2.0,True,CHINA,40,,,,,32.0,,,,2.0,,12.0,1.0,,3.0,,,,,12.0,3.0,48.0,,300.0,,300.0,,17.7,,,,,,,5.535,Mb→Mw,,0,,,,,False
9893,2012,"IRAN:  MOURMOURI, ABDANAN, DEHLORAN",32.747,47.726,2.0,True,IRAN,140,,,,,10.0,,,,2.0,,5.0,3.0,,3.0,8.0,1.0,8.0,1.0,10.0,3.0,9.0,,,,,,35.6,,,,,,,5.4,Mw,,0,,,,,False
9894,2012,AZERBAIJAN:  ZAGATALA,41.549,46.789,3.0,True,AZERBAIJAN,40,,,,,11.0,,4.0,,3.0,4.0,5.0,7.0,,1.0,50.0,1.0,50.0,1.0,4.0,1.0,40.0,3100.0,,3100.0,,,27.7,,,,,,,5.7,Mw,,0,,,,,False
9901,2012,"ITALY:  EMILIA ROMAGNA:  MEDOLLA, MIRANDOLA, CAVEZZO",44.851,11.086,4.0,True,ITALY,130,,1.0,,1.0,10.0,17.0,,17.0,4.0,,5.0,29.0,,,350.0,3.0,350.0,3.0,7.0,,0.0,,,,,,3.0,15800.0,,,,,15800.0,5.9,Mw,,0,,,,,False
9902,2012,ITALY:  EMILIA ROMAGNA:  MIRANDOLA,44.89,11.23,4.0,True,ITALY,130,,1.0,,1.0,6.0,7.0,,7.0,4.0,,5.0,20.0,,3.0,,1.0,50.0,1.0,2.0,3.0,3.0,,,,,,52.0,,,,,,,6.1,Mw,,0,,,,,False
9903,2012,IRAN:  RAVAR,31.428,56.778,1.0,True,IRAN,140,,,,,10.0,,,,1.0,,2.0,27.0,,2.0,6.0,1.0,6.0,1.0,18.0,2.0,48.0,,,,,,55.3,,,,,,,5.45,Mb→Mw,,0,,,,,False
9904,2012,TAIWAN:  PINGTUNG,22.661,120.891,1.0,True,TAIWAN,30,,,,,28.0,,,,1.0,,2.0,26.0,,,,,,,2.0,,35.0,,,,,,0.5,,,,,,,5.9,Mw,,0,,,,,False
9905,2012,PHILIPPINES:  MASBATE ISLAND,12.354,123.7,1.0,True,PHILIPPINES,170,,,,,37.0,,1.0,,1.0,1.0,3.0,5.0,,2.0,10.0,1.0,10.0,1.0,23.0,2.0,6.0,1.0,,1.0,,,30.8,,,,,,,5.6,Mw,,0,,,,,False
9906,2012,BULGARIA: PERNIK,42.645,22.968,2.0,True,BULGARIA,110,7.0,,,,10.0,,,,2.0,,5.0,22.0,,2.0,,,,,0.0,2.0,0.0,,90.0,,90.0,,32.7,,,,,,,5.6,Mw,,0,,,,,False
9907,1852,INDONESIA:  JAVA: DJAKARTA; SUMATRA: TELUKBETUNG,-6.5,105.5,1.0,True,INDONESIA,60,8.0,,5454.0,,150.0,,,,1.0,,1.0,9.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,6.425000000000001,Ms→Mw,9907.0,1,,60.0,-6.5,105.5,True
9908,1949,PHILIPPINES:  N LUZON,17.0,121.5,,True,PHILIPPINES,170,,,1797.0,,80.0,,,,,,9.0,5.0,,,,,,,2.0,,54.0,,,,,,1.0,,,,,,,6.3580000000000005,Ms→Mw,9908.0,1,0.1,84.0,17.0,121.5,False
